symbol,price,price_change,price_percent_change,timestamp,source
RDUS,27.82,14.16,103.66,2025-03-14 14:31:16,wsj
AAOI,21.43,5.56,35.03,2025-03-14 14:31:16,wsj
QBTS,9.12,2.21,32.05,2025-03-14 14:31:16,wsj
RBRK,69.56,14.28,25.83,2025-03-14 14:31:16,wsj
MTEN,6.25,1.24,24.75,2025-03-14 14:31:16,wsj
JFIN,11.8,1.97,20.04,2025-03-14 14:31:16,wsj
QUBT,6.54,1.04,19.03,2025-03-14 14:31:16,wsj
KINS,16.14,2.47,18.07,2025-03-14 14:31:16,wsj
DOYU,9.36,1.4,17.61,2025-03-14 14:31:16,wsj
RGTI,10.16,1.42,16.17,2025-03-14 14:31:16,wsj
QMCO,17.2,2.38,16.06,2025-03-14 14:31:16,wsj
WEST,6.37,0.86,15.66,2025-03-14 14:31:16,wsj
PD,18.03,2.42,15.5,2025-03-14 14:31:16,wsj
AIFF,3.99,0.53,15.18,2025-03-14 14:31:16,wsj
DOCU,86.01,11.31,15.14,2025-03-14 14:31:16,wsj
SMTC,37.42,4.71,14.41,2025-03-14 14:31:16,wsj
SNOA,3.52,0.44,14.29,2025-03-14 14:31:16,wsj
ARQQ,14.82,1.85,14.26,2025-03-14 14:31:16,wsj
GDOT,7.57,0.93,14.01,2025-03-14 14:31:16,wsj
PANL,5.51,0.67,13.84,2025-03-14 14:31:16,wsj
LAES,3.12,0.38,13.83,2025-03-14 14:31:16,wsj
LX,10.31,1.24,13.69,2025-03-14 14:31:16,wsj
BTMD,3.48,0.41,13.52,2025-03-14 14:31:16,wsj
EGY,4.3,0.51,13.44,2025-03-14 14:31:16,wsj
AFYA,18.4,2.18,13.44,2025-03-14 14:31:16,wsj
IONQ,24.2,2.83,13.24,2025-03-14 14:31:16,wsj
RCAT,5.56,0.65,13.11,2025-03-14 14:31:16,wsj
UMAC,6.36,0.7,12.37,2025-03-14 14:31:16,wsj
RGNX,7.36,0.81,12.37,2025-03-14 14:31:16,wsj
IH,2.9,0.31,11.97,2025-03-14 14:31:16,wsj
SNBR,6.91,0.7,11.27,2025-03-14 14:31:16,wsj
SOUN,9.9,0.98,11.05,2025-03-14 14:31:16,wsj
GV,6.24,0.62,11.03,2025-03-14 14:31:16,wsj
SGHT,2.67,0.27,11.02,2025-03-14 14:31:16,wsj
FEIM,15.6,1.54,10.95,2025-03-14 14:31:16,wsj
DNA,7.13,0.67,10.37,2025-03-14 14:31:16,wsj
CANG,3.64,0.34,10.3,2025-03-14 14:31:16,wsj
FUTU,118.56,11.04,10.26,2025-03-14 14:31:16,wsj
GRRR,28.53,2.62,10.11,2025-03-14 14:31:16,wsj
NOTV,2.89,0.27,10.1,2025-03-14 14:31:16,wsj
ZUMZ,14.07,1.29,10.09,2025-03-14 14:31:16,wsj
TTAN,90.42,8.08,9.81,2025-03-14 14:31:16,wsj
CDLX,2.27,0.2,9.66,2025-03-14 14:31:16,wsj
CCI,102.52,8.99,9.62,2025-03-14 14:31:16,wsj
CNSP,2.97,0.26,9.59,2025-03-14 14:31:16,wsj
PDYN,7.06,0.61,9.53,2025-03-14 14:31:16,wsj
BZAI,3.82,0.33,9.46,2025-03-14 14:31:16,wsj
QRHC,2.93,0.25,9.33,2025-03-14 14:31:16,wsj
LTBR,8.92,0.76,9.31,2025-03-14 14:31:16,wsj
ULTA,343.14,28.66,9.12,2025-03-14 14:31:16,wsj
PTON,6.62,0.55,9.06,2025-03-14 14:31:16,wsj
POET,3.85,0.32,8.91,2025-03-14 14:31:16,wsj
AUR,6.82,0.56,8.87,2025-03-14 14:31:16,wsj
CRVO,6.3,0.51,8.81,2025-03-14 14:31:16,wsj
ACMR,29.83,2.39,8.71,2025-03-14 14:31:16,wsj
SNDK,52.65,4.21,8.69,2025-03-14 14:31:16,wsj
MLGO,4.32,0.34,8.69,2025-03-14 14:31:16,wsj
SHCO,5.63,0.44,8.48,2025-03-14 14:31:16,wsj
CYD,22.16,1.71,8.36,2025-03-14 14:31:16,wsj
HRTG,13.57,1.04,8.3,2025-03-14 14:31:16,wsj
NFE,9.2,0.7,8.23,2025-03-14 14:31:16,wsj
ALAB,70.39,5.07,7.76,2025-03-14 14:31:16,wsj
VG,10.46,0.79,8.11,2025-03-14 14:31:16,wsj
HUMA,2.99,0.22,7.99,2025-03-14 14:31:16,wsj
ZLAB,38.98,2.83,7.84,2025-03-14 14:31:16,wsj
UFG,5.03,0.37,7.94,2025-03-14 14:31:16,wsj
TNXP,14.7,1.06,7.76,2025-03-14 14:31:16,wsj
BYON,5.43,0.39,7.74,2025-03-14 14:31:16,wsj
VNET,11.2,0.8,7.69,2025-03-14 14:31:16,wsj
SERV,7.56,0.54,7.62,2025-03-14 14:31:16,wsj
PONY,13.79,0.98,7.61,2025-03-14 14:31:16,wsj
EVCM,9.63,0.68,7.6,2025-03-14 14:31:16,wsj
HNRG,10.78,0.74,7.37,2025-03-14 14:31:16,wsj
WOLF,5.47,0.36,7.05,2025-03-14 14:31:16,wsj
TIGR,7.51,0.5,7.13,2025-03-14 14:31:16,wsj
CADL,8.5,0.56,7.05,2025-03-14 14:31:16,wsj
WGS,95.6,6.29,7.04,2025-03-14 14:31:16,wsj
APLD,6.72,0.43,6.93,2025-03-14 14:31:16,wsj
GLDD,8.38,0.54,6.89,2025-03-14 14:31:16,wsj
BEKE,23.98,1.54,6.89,2025-03-14 14:31:16,wsj
PLTR,85.1,5.48,6.88,2025-03-14 14:31:16,wsj
GOTU,3.69,0.23,6.78,2025-03-14 14:31:16,wsj
MAXN,3.32,0.21,6.75,2025-03-14 14:31:16,wsj
API,5.61,0.35,6.65,2025-03-14 14:31:16,wsj
BTBT,2.42,0.15,6.59,2025-03-14 14:31:16,wsj
EH,23.2,1.43,6.56,2025-03-14 14:31:16,wsj
BAK,3.86,0.23,6.49,2025-03-14 14:31:16,wsj
SMR,16.2,0.98,6.48,2025-03-14 14:31:16,wsj
ALT,5.54,0.34,6.44,2025-03-14 14:31:16,wsj
QFIN,42.54,2.57,6.43,2025-03-14 14:31:16,wsj
TEM,44.86,2.69,6.39,2025-03-14 14:31:16,wsj
ZYXI,3.09,0.18,6.37,2025-03-14 14:31:16,wsj
HITI,2.33,0.14,6.35,2025-03-14 14:31:16,wsj
ATOM,5.77,0.34,6.26,2025-03-14 14:31:16,wsj
MEI,6.52,0.38,6.19,2025-03-14 14:31:16,wsj
RDW,9.96,0.58,6.18,2025-03-14 14:31:16,wsj
MX,3.87,0.22,6.03,2025-03-14 14:31:16,wsj
CPS,13.82,0.78,5.98,2025-03-14 14:31:16,wsj
OKLO,25.37,1.42,5.93,2025-03-14 14:31:16,wsj
SEI,24.36,1.35,5.89,2025-03-14 14:31:16,wsj
