symbol,price,price_change,price_percent_change,timestamp,source
BTG,2.86,0.1,3.44,2025-03-13 17:30:19,wsj
CSAN,4.96,0.17,3.44,2025-03-13 17:30:19,wsj
HRTG,12.41,0.41,3.41,2025-03-13 17:30:19,wsj
AES,12.22,0.4,3.34,2025-03-13 17:30:19,wsj
UGP,2.82,0.09,3.3,2025-03-13 17:30:19,wsj
XTIA,2.85,0.09,3.26,2025-03-13 17:30:19,wsj
XGN,3.44,0.11,3.24,2025-03-13 17:30:19,wsj
BDMD,5.46,0.17,3.21,2025-03-13 17:30:19,wsj
INTR,5.64,0.17,3.21,2025-03-13 17:30:19,wsj
ORLA,8.1,0.24,3.12,2025-03-13 17:30:19,wsj
CTRE,27.84,0.83,3.07,2025-03-13 17:30:19,wsj
EGO,15.1,0.45,3.04,2025-03-13 17:30:19,wsj
ALKT,25.01,0.73,3.01,2025-03-13 17:30:19,wsj
